,regNo,typeOfInvest,initiationDate,cancelNav,issueNav,dividendIntervalPeriod,guaranteedEarningRate,date,netAsset,estimatedEarningRate,investedUnits,beta,alpha,isCompleted,fiveBest,stock,bond,other,cash,deposit,commodity
0,11777,IssuanceAndCancellation,2021-01-03,71543817.0,71640067.0,0.0,,2023-06-19T00:00:00,74023883405729.0,,1034665.0,,,True,89.66,92.51,0.0,7.49,0.0,0.0,
1,11446,IssuanceAndCancellation,2016-10-08,18331176.0,18357541.0,0.0,,2023-06-19T00:00:00,19866136867127.0,,1083735.0,,,True,95.47,95.65,0.0,0.44,0.0,3.91,
2,11633,IssuanceAndCancellation,2019-03-05,1294238.0,1294339.0,0.0,,2023-06-19T00:00:00,94722689423.0,,73188.0,,,True,0.0,92.82,0.0,6.43,0.09,0.66,
3,11783,IssuanceAndCancellation,2020-12-30,1365515.0,1365763.0,0.0,,2023-06-19T00:00:00,400255915815.0,,293117.0,,,True,0.0,0.0,0.0,91.7,10.89,0.0,
4,11410,IssuanceAndCancellation,2016-03-07,9383805.0,9397820.0,0.0,,2023-06-19T00:00:00,174268605719558.0,,18571208.0,,,True,98.47,98.47,0.0,3.58,0.0,0.0,
5,11950,Negotiable,2022-03-17,411878.0,411878.0,0.0,,2023-06-09T00:00:00,411878254654.0,,1000000.0,,,True,0.0,0.0,0.0,25.81,0.0,74.19,
6,11759,IssuanceAndCancellation,2020-11-28,1909336.0,1911784.0,0.0,,2023-06-19T00:00:00,18882381623614.0,,9889501.0,,,True,0.0,0.0,0.0,57.2,0.0,2.44,0.0
7,11443,IssuanceAndCancellation,2016-07-18,16532482.0,16555037.0,0.0,,2023-06-19T00:00:00,9288179850659.0,,561814.0,,,True,86.15,86.15,0.0,0.01,0.0,0.01,0.0
8,11884,IssuanceAndCancellation,2021-09-18,1493548.0,1495510.0,0.0,,2023-06-19T00:00:00,1141920553883.0,,764569.0,,,True,0.0,0.0,0.0,0.1,0.21,0.0,0.0
9,11709,Negotiable,2020-06-24,304646.0,306722.0,0.0,,2023-06-19T00:00:00,175799669754134.0,,577061888.0,1.094424,48.93,True,98.28,98.28,0.0,0.06,0.0,1.44,0.0
10,11967,Negotiable,2022-06-15,19237.0,19275.0,0.0,20.0,2023-06-19T00:00:00,3491552241496.0,,181500000.0,1.0576731666666668,47.056666666666665,True,0.0,0.0,0.0,2.31,0.0,2.24,95.44
11,11941,IssuanceAndCancellation,2022-03-15,1770087.0,1772578.0,0.0,19.81132075471698,2023-06-19T00:00:00,1471500133706.0,,831315.0,1.0209223333333335,45.18333333333333,True,58.85,85.18,1.49,1.98,0.0,11.35,96.92
12,11618,IssuanceAndCancellation,2018-12-16,1733093.0,1735157.0,0.0,19.62264150943396,2023-06-19T00:00:00,36486777303177.0,,21052978.0,0.9841715,43.31,True,42.64,92.43,4.87,0.4,0.0,2.3,98.39999999999999
13,11856,Negotiable,2021-07-26,24097.0,24147.0,0.0,19.433962264150942,2023-06-19T00:00:00,16937805708879.0,,702900000.0,0.9474206666666667,41.43666666666667,True,0.0,0.0,0.0,0.02,0.0,0.1,99.88
14,11530,Negotiable,2017-11-08,119690.0,119864.0,0.0,19.245283018867923,2023-06-19T00:00:00,7872686361539.0,,65775552.0,0.9106698333333334,39.56333333333333,True,0.0,0.0,0.46,0.13,0.0,5.06,94.36
15,11149,IssuanceAndCancellation,2013-05-29,33509840.0,33706024.0,0.0,19.056603773584907,2023-06-19T00:00:00,1526708290270.0,,45560.0,0.873919,37.69,True,24.91,79.89,0.69,3.96,0.01,15.45,94.025
16,11899,Negotiable,2021-12-29,21142.0,21191.0,0.0,18.867924528301888,2023-06-19T00:00:00,7433709849228.0,,351593000.0,0.8962485,36.41,True,0.0,0.0,0.01,3.58,0.0,2.72,93.69
17,11823,Negotiable,2021-05-26,20715.0,20833.0,0.0,18.67924528301887,2023-06-19T00:00:00,231924044925.0,20.0,11195858.0,0.918578,35.13,True,31.29,78.14,11.69,5.97,0.01,4.19,70.2675
18,11807,IssuanceAndCancellation,2021-03-08,1151393.0,1152088.0,0.0,18.49056603773585,2023-06-19T00:00:00,502629259649.0,20.0,436540.0,0.993016,33.32,True,29.47,41.11,6.42,0.71,0.0,51.76,46.845
19,11586,Negotiable,2018-06-20,67850.0,68052.0,0.0,18.30188679245283,2023-06-19T00:00:00,29997480053923.0,20.0,442113124.0,1.067454,31.51,True,93.46,99.62,0.0,0.0,0.0,0.38,23.4225
20,11186,IssuanceAndCancellation,2013-10-12,39166591.0,39445783.0,6.0,18.11320754716981,2023-06-19T00:00:00,1722390031470.0,20.0,43976.0,1.141892,29.7,True,42.69,99.45,0.0,0.41,0.14,0.0,0.0
21,11878,Negotiable,2021-09-26,19519.0,19666.0,0.0,17.92452830188679,2023-06-19T00:00:00,3991643685816.0,20.0,204500000.0,1.065221,31.69,True,26.35,99.05,0.0,0.94,0.0,0.0,0.0
22,11195,Negotiable,2013-12-14,355658.0,357827.0,0.0,17.735849056603772,2023-06-19T00:00:00,5764589508845.0,20.0,16208242.0,0.629507,40.884,True,40.29,82.82,3.12,2.6,0.0,11.46,0.0
23,11141,IssuanceAndCancellation,2013-03-03,4400686.0,4425771.0,0.0,17.547169811320753,2023-06-19T00:00:00,1075395578907.0,20.0,244370.0,1.038024,31.653,True,32.59,82.65,0.0,5.74,0.0,11.61,0.0
24,11603,Negotiable,2019-06-01,971300.0,971491.0,0.0,17.358490566037737,2023-06-19T00:00:00,97129958304.0,20.0,100000.0,0.9852255000000001,32.117999999999995,True,0.0,0.0,52.39,46.62,0.05,0.94,0.0
25,11463,IssuanceAndCancellation,2016-11-13,28927596.0,29121973.0,0.0,17.169811320754718,2023-06-19T00:00:00,933985296460.0,20.0,32287.0,0.932427,32.583,True,37.91,96.3,1.09,1.26,0.0,1.35,0.0
26,11359,IssuanceAndCancellation,2016-08-01,3693843.0,3699290.0,0.0,16.9811320754717,2023-06-19T00:00:00,6996331126467.0,20.0,1894052.0,1.0066545,30.816499999999998,True,94.76,98.51,0.0,2.11,0.02,1.43,0.0
27,11706,IssuanceAndCancellation,2020-05-06,2843729.0,2862704.0,0.0,16.79245283018868,2023-06-19T00:00:00,719620030251.0,20.0,253055.0,1.080882,29.05,True,40.26,94.09,0.0,5.84,0.04,0.04,0.0
28,10789,IssuanceAndCancellation,2010-08-15,2076548.0,2090423.0,0.0,16.60377358490566,2023-06-19T00:00:00,6426027056971.0,20.0,3094572.0,0.95021,31.769,True,34.15,93.71,0.0,2.79,0.0,3.5,0.0
29,11773,Negotiable,2021-03-15,24648.0,24833.0,0.0,16.41509433962264,2023-06-19T00:00:00,2357222997166.0,20.0,95631678.0,1.011489,29.34,True,38.88,99.8,0.0,0.2,0.0,0.0,0.0
30,11710,IssuanceAndCancellation,2020-05-26,887689.0,889665.0,0.0,16.22641509433962,2023-06-19T00:00:00,2575464367765.0,20.0,2901313.0,0.9647245,29.880000000000003,True,74.81,87.88,0.0,-0.15,0.0,12.27,0.0
31,11889,Negotiable,2021-11-21,20131.0,20272.0,0.0,16.037735849056602,2023-06-19T00:00:00,2499173965814.0,20.0,124144718.0,0.91796,30.42,True,43.73,98.81,0.0,1.13,0.0,0.06,0.0
32,11509,Negotiable,2017-07-12,184923.0,185373.0,0.0,15.849056603773585,2023-06-19T00:00:00,58361708045655.0,20.0,315600045.0,0.9428529999999999,29.537,True,0.0,0.0,0.0,0.99,0.0,0.68,98.33
33,11951,Negotiable,2022-05-01,16187.0,16300.0,0.0,15.660377358490566,2023-06-19T00:00:00,4675080116863.0,20.0,288810000.0,0.967746,28.654,True,18.52,98.07,0.0,1.91,0.0,0.02,49.165
34,11922,Negotiable,2022-02-12,19355.0,19486.0,0.0,15.471698113207546,2023-06-19T00:00:00,2024701790453.0,20.0,104607174.0,0.943236,29.13,True,22.87,96.71,0.0,3.26,0.0,0.03,0.0
35,11729,Negotiable,2020-07-27,14297.0,14390.0,0.0,15.283018867924529,2023-06-19T00:00:00,987808369329.0,20.0,69089742.0,0.938445,29.04,True,23.88,91.66,0.0,4.34,4.0,0.0,0.0
36,11454,IssuanceAndCancellation,2016-12-26,31373015.0,31583539.0,0.0,15.09433962264151,2023-06-19T00:00:00,4407626188605.0,20.0,140491.0,0.947779,28.774,True,44.09,95.07,0.0,4.27,0.0,0.66,0.0
37,11324,IssuanceAndCancellation,2015-05-17,11800162.0,11818837.0,0.0,14.90566037735849,2023-06-19T00:00:00,9369942318679.0,20.0,794052.0,0.990305,27.419333333333334,True,96.76,98.59,0.0,1.4,0.01,0.01,0.0
38,11664,IssuanceAndCancellation,2019-09-08,5830180.0,5838501.0,0.0,14.716981132075471,2023-06-19T00:00:00,204019381953309.0,20.0,34993669.0,1.0328309999999998,26.064666666666668,True,82.49,94.18,0.0,3.45,0.0,2.37,0.0
39,10589,IssuanceAndCancellation,2008-03-24,3078562.0,3101285.0,0.0,14.528301886792452,2023-06-19T00:00:00,2939484975731.0,20.0,954824.0,1.075357,24.71,True,25.01,97.6,0.0,2.02,0.02,0.35,0.0
40,11384,IssuanceAndCancellation,2015-11-09,452588.0,455906.0,0.0,14.339622641509433,2023-06-19T00:00:00,688383073487.0,20.0,1520994.0,1.042397,25.647,True,28.67,96.45,0.0,1.87,0.01,1.67,0.0
41,11172,Negotiable,2013-08-29,24793.0,24879.0,0.0,14.150943396226415,2023-06-19T00:00:00,1153403144977.0,20.0,46520670.0,0.997046,26.4985,True,21.18,48.04,17.16,6.68,0.01,28.11,0.0
42,11853,IssuanceAndCancellation,2021-08-30,18377.0,18497.0,3.0,13.962264150943396,2023-06-19T00:00:00,3728592848469.0,20.0,202887079.0,0.951695,27.35,True,20.81,90.11,8.15,1.24,0.0,0.5,0.0
43,11314,IssuanceAndCancellation,2015-03-17,40822890.0,41080100.0,12.0,13.773584905660377,2023-06-19T00:00:00,223872730404.0,20.0,5484.0,1.205953,20.979,True,54.18,92.08,0.0,1.47,0.11,6.34,0.0
44,11534,IssuanceAndCancellation,2019-04-15,5018023.0,5025022.0,0.0,13.584905660377359,2023-03-27T00:00:00,19474646340250.0,20.0,3880940.0,1.1745513333333335,21.326,True,78.25,78.25,6.18,15.09,0.0,0.48,0.0
45,11925,IssuanceAndCancellation,2022-01-26,1999077.0,1999938.0,0.0,13.39622641509434,2023-06-19T00:00:00,1276779150322.0,20.0,638684.0,1.1431496666666667,21.673,True,45.7,45.7,0.0,1.22,53.08,0.0,0.0
46,11921,IssuanceAndCancellation,2022-03-13,16764.0,16826.0,12.0,13.20754716981132,2023-06-19T00:00:00,55992577927.0,20.0,3340086.0,1.111748,22.02,True,21.47,49.2,46.24,1.96,0.0,2.6,0.0
47,11365,IssuanceAndCancellation,2015-08-19,7157957.0,7168543.0,0.0,13.018867924528301,2023-06-19T00:00:00,2142097532228.0,20.0,299261.0,1.0803463333333334,22.367,True,97.19,97.19,0.0,2.05,0.0,0.32,0.0
48,11556,Negotiable,2018-02-01,126166.0,126471.0,0.0,12.830188679245282,2023-06-19T00:00:00,15301244335585.0,20.0,121277872.0,1.0489446666666669,22.714,True,0.0,0.0,0.13,0.03,0.0,1.78,98.06
49,11087,IssuanceAndCancellation,2012-08-23,1643975.0,1654345.0,0.0,12.641509433962263,2023-06-19T00:00:00,1979181038791.0,20.0,1203900.0,1.017543,23.061,True,22.48,87.78,1.92,3.66,0.01,6.63,65.37333333333333
50,11595,IssuanceAndCancellation,2018-07-28,1237738.0,1239337.0,0.0,12.452830188679245,2023-06-19T00:00:00,19156497550901.0,20.0,15477017.0,1.0408873333333335,22.327333333333332,True,44.05,85.83,0.63,9.93,6.19,0.0,32.68666666666667
51,11364,IssuanceAndCancellation,2022-03-21,11262638.0,11334108.0,0.0,12.264150943396226,2023-06-19T00:00:00,108429608434866.0,20.0,9627372.0,1.0642316666666667,21.593666666666667,True,99.67,99.67,0.0,0.24,0.0,0.09,0.0
52,11220,IssuanceAndCancellation,2014-01-27,164017.0,165095.0,0.0,12.075471698113207,2023-06-19T00:00:00,894837269617.0,20.0,5455742.0,1.087576,20.86,True,29.0,92.79,0.0,2.27,0.55,4.38,0.0
53,11924,Negotiable,2022-05-29,16115.0,16224.0,0.0,11.886792452830187,2023-06-19T00:00:00,10111033056401.0,20.0,627400000.0,1.006053,21.03,True,11.45,97.23,0.0,7.42,0.37,0.0,0.0
54,11711,IssuanceAndCancellation,2020-06-10,2805676.0,2806706.0,0.0,11.69811320754717,2023-06-19T00:00:00,19246364534159.0,20.0,6859793.0,1.097228,18.73,True,0.0,0.0,0.0,4.0,0.0,0.01,0.0
55,11745,Negotiable,2020-11-29,193357.0,194703.0,0.0,11.50943396226415,2023-06-19T00:00:00,151751340234930.0,20.0,784823170.0,1.188403,16.43,True,99.21,99.21,0.0,0.0,0.0,0.08,0.0
56,11947,IssuanceAndCancellation,2022-03-16,1239617.0,1241292.0,0.0,11.320754716981131,2023-06-19T00:00:00,1637807067913.0,20.0,1321220.0,1.086708,18.67,True,0.0,0.0,0.0,9.39,0.03,0.18,0.0
57,10591,IssuanceAndCancellation,2008-03-24,22625733.0,22777875.0,0.0,11.132075471698112,2023-06-19T00:00:00,1965497479180.0,20.0,86870.0,0.985013,20.91,True,38.7,95.28,0.0,3.6,0.0,1.12,0.0
58,11095,IssuanceAndCancellation,2012-10-02,965721.0,972382.0,0.0,10.943396226415093,2023-06-19T00:00:00,3853704101602.0,20.0,3990491.0,1.070807,18.81,True,31.88,95.85,0.0,3.95,0.0,0.2,0.0
59,11912,Negotiable,2021-12-21,16671.0,16782.0,0.0,10.754716981132075,2023-06-19T00:00:00,74365476857928.0,20.0,4460784091.0,1.190018,15.303,True,29.05,96.54,0.0,0.9,0.0,2.56,0.0
60,11668,IssuanceAndCancellation,2019-09-23,1242402.0,1244210.0,0.0,10.566037735849056,2023-06-19T00:00:00,19438302823653.0,19.166666666666668,15645735.0,1.0497105,18.207,True,94.03,94.03,0.0,0.16,0.0,0.0,0.0
61,10753,IssuanceAndCancellation,2010-02-17,4651197.0,4680127.0,0.0,10.377358490566037,2023-06-19T00:00:00,1008905149736.0,18.333333333333332,216913.0,0.909403,21.111,True,29.48,87.26,10.47,1.57,0.0,0.7,0.0
62,11260,Negotiable,2014-09-02,188530.0,189794.0,0.0,10.188679245283017,2023-06-19T00:00:00,2691972840213.0,17.5,14278690.0,0.874614,20.75,True,17.25,93.74,3.83,1.94,0.01,0.48,0.0
63,11157,IssuanceAndCancellation,2013-06-30,667014.0,669656.0,0.0,10.0,2023-06-19T00:00:00,911587729661.0,16.666666666666668,1366670.0,0.993166,17.985,True,16.06,55.03,25.08,1.23,0.01,18.65,0.0
64,11234,IssuanceAndCancellation,2014-03-02,34822100.0,35071330.0,6.0,9.81132075471698,2023-06-19T00:00:00,24930847832255.0,15.833333333333332,715949.0,1.111718,15.22,True,45.56,99.82,0.0,0.17,0.01,0.0,0.0
65,11934,IssuanceAndCancellation,2022-04-05,1107137.0,1108292.0,0.0,9.622641509433961,2023-06-19T00:00:00,276087888127.0,15.0,249371.0,1.0157370000000001,16.97,True,62.91,62.91,0.0,1.64,35.45,0.0,0.0
66,11712,Negotiable,2020-07-01,18806.0,18934.0,0.0,9.433962264150942,2023-06-19T00:00:00,5359880082462.0,14.166666666666666,285000000.0,0.919756,18.72,True,13.98,94.76,0.0,2.64,0.0,0.58,2.01
67,11649,Negotiable,2019-06-23,127006.0,127837.0,0.0,9.245283018867923,2023-06-19T00:00:00,15329941672892.0,13.333333333333332,120702249.0,0.990502,17.62,True,21.69,87.3,5.94,5.85,0.0,0.07,0.85
68,10872,IssuanceAndCancellation,2011-06-21,439916.0,442972.0,0.0,9.056603773584905,2023-06-19T00:00:00,2101807264286.0,12.5,4777741.0,1.024593,16.28,True,34.31,62.44,0.0,2.11,1.14,0.0,0.0
69,11305,IssuanceAndCancellation,2015-01-31,22057007.0,22128706.0,0.0,8.867924528301886,2023-06-19T00:00:00,406091561306.0,11.666666666666666,18411.0,1.1349485000000001,13.7095,True,14.06,43.63,53.08,0.5,0.0,2.79,0.0
70,11055,IssuanceAndCancellation,2012-05-09,781386.0,787325.0,0.0,8.679245283018867,2023-06-19T00:00:00,2815016446811.0,10.833333333333332,3602593.0,1.245304,11.139,True,21.41,97.81,0.0,1.86,0.0,0.33,0.0
71,11962,Negotiable,2022-06-20,15612.0,15715.0,0.0,8.490566037735848,2023-06-19T00:00:00,1665213720848.0,10.0,106657063.0,0.824214,17.919315,True,34.97,90.01,0.0,4.21,0.0,5.78,0.0
72,10743,IssuanceAndCancellation,2009-11-22,2150040.0,2164759.0,0.0,8.30188679245283,2023-06-19T00:00:00,7585916502389.0,9.166666666666666,3528266.0,0.976636,17.1,True,18.54,98.16,0.0,1.3,0.0,0.53,0.0
73,11900,Negotiable,2021-12-21,17717.0,17838.0,0.0,8.11320754716981,2023-06-19T00:00:00,2394721044159.0,8.333333333333332,135159470.0,0.964124,16.9,True,23.63,94.64,0.0,3.08,0.0,1.83,0.45
74,10596,IssuanceAndCancellation,2008-05-10,565994503.0,569792725.0,0.0,7.924528301886792,2023-06-19T00:00:00,6169906087249.0,7.5,10901.0,1.033197,15.66,True,27.77,96.02,0.0,3.27,0.15,0.24,0.0
75,11674,IssuanceAndCancellation,2019-10-10,1446820.0,1448946.0,0.0,7.735849056603772,2023-06-19T00:00:00,11000268267472.0,6.666666666666666,7603066.0,1.0040805,15.925,True,59.94,97.96,0.0,4.41,0.35,0.0,0.0
76,10615,IssuanceAndCancellation,2008-08-11,21175.0,21232.0,0.0,7.547169811320753,2023-06-19T00:00:00,2315796529825.0,5.833333333333332,109362408.0,0.9749639999999999,16.189999999999998,True,92.11,92.11,0.0,3.83,0.0,4.05,0.0
77,11915,IssuanceAndCancellation,2022-02-07,1795542.0,1802536.0,0.0,7.3584905660377355,2023-06-19T00:00:00,902258460511.0,5.0,502499.0,0.9458475,16.455,True,0.0,0.0,0.0,12.4,0.0,4.48,0.0
78,10825,IssuanceAndCancellation,2011-01-31,1053509.0,1061569.0,0.0,7.169811320754716,2023-06-19T00:00:00,592983611296.0,4.166666666666666,562865.0,0.916731,16.72,True,32.01,97.02,0.0,2.11,0.01,0.86,0.0
79,11836,IssuanceAndCancellation,2021-05-22,1311229.0,1312929.0,0.0,6.981132075471697,2023-06-19T00:00:00,1289019428927.0,3.333333333333332,983062.0,0.9443343333333333,16.214666666666666,True,67.14,84.92,0.0,1.56,13.52,0.0,0.0
80,11842,IssuanceAndCancellation,2021-06-26,19322.0,19392.0,0.0,6.792452830188678,2023-06-19T00:00:00,1684633161798.0,2.5,87185683.0,0.9719376666666667,15.709333333333333,True,12.03,49.17,36.04,1.17,0.0,13.63,0.0
81,10630,IssuanceAndCancellation,2008-12-22,6955935.0,7003848.0,0.0,6.60377358490566,2023-06-19T00:00:00,842843651475.0,1.6666666666666643,121169.0,0.999541,15.204,True,32.97,97.21,0.11,2.0,0.0,0.68,0.0
82,11273,IssuanceAndCancellation,2014-07-28,24423757.0,24589420.0,0.0,6.415094339622641,2023-06-19T00:00:00,7454814541764.0,0.8333333333333321,305228.0,1.056567,13.14,True,33.27,96.89,0.0,1.03,0.0,2.08,0.0
83,11099,IssuanceAndCancellation,2012-09-05,7379313.0,7430445.0,0.0,6.226415094339622,2023-06-19T00:00:00,11248596880349.0,0.0,1524342.0,0.413723,26.656138,True,21.826496,75.858101,0.05422,1.588334,0.0,0.672848,0.0
84,11182,IssuanceAndCancellation,2013-10-07,406506.0,409228.0,0.0,6.037735849056602,2023-06-19T00:00:00,5351631640272.0,0.0,13164948.0,1.071728,12.43,True,25.05,96.04,0.0,3.38,0.1,0.12,0.0
85,11736,Negotiable,2020-08-23,17825.0,17945.0,0.0,5.849056603773583,2023-06-19T00:00:00,6029379381039.0,0.0,338259228.0,0.923338,15.426,True,20.3,96.03,0.83,3.03,0.0,0.11,0.0
86,11197,Negotiable,2019-11-07,169649.0,170842.0,0.0,5.660377358490566,2023-06-19T00:00:00,5370477063456.0,0.0,31656400.0,0.956012,13.48,True,30.56,89.6,2.55,1.38,0.0,4.79,0.0
87,11223,IssuanceAndCancellation,2014-03-18,4374005.0,4402916.0,0.0,5.471698113207546,2023-06-19T00:00:00,3934299629926.0,0.0,899473.0,0.950729,14.28,True,47.3,94.27,0.0,2.07,0.0,3.65,0.0
88,10616,IssuanceAndCancellation,2008-08-07,650246489.0,654552483.0,0.0,5.283018867924527,2023-06-19T00:00:00,9349894267815.0,0.0,14379.0,1.014794,12.05,True,20.13,93.96,0.33,2.5,0.0,3.2,0.0
89,11886,Negotiable,2021-11-09,16610.0,16720.0,0.0,5.094339622641508,2023-06-19T00:00:00,2522181866499.0,0.0,151846198.0,0.854592,15.16,True,17.25,92.82,5.22,1.42,0.0,0.2,0.24
90,10600,IssuanceAndCancellation,2008-05-09,5631203.0,5666773.0,0.0,4.90566037735849,2023-06-19T00:00:00,60205792844012.0,0.0,10691462.0,0.915843,12.755,True,26.62,88.58,8.26,1.78,0.0,1.38,0.15999999999999998
91,11222,IssuanceAndCancellation,2013-11-27,15866503.0,15923722.0,0.0,4.716981132075471,2023-06-19T00:00:00,1095740686546.0,0.0,69060.0,0.9823324999999999,11.1225,True,23.62,49.99,29.52,5.89,0.0,14.6,0.07999999999999999
92,10869,IssuanceAndCancellation,2011-06-13,31919741.0,32123772.0,0.0,4.528301886792452,2023-06-19T00:00:00,1741892238707.0,0.0,54571.0,1.048822,9.49,True,20.7,89.29,0.05,2.5,0.0,8.16,0.0
93,11688,IssuanceAndCancellation,2020-04-12,1450259.0,1452320.0,0.0,4.3396226415094326,2023-06-19T00:00:00,26419951292471.0,0.0,18217398.0,0.9819019999999999,10.575,True,89.0,91.6,0.0,7.17,0.0,1.23,0.03
94,11183,Negotiable,2013-10-07,22962.0,23109.0,0.0,4.150943396226413,2023-06-19T00:00:00,20026334628991.0,0.0,872129760.0,0.914982,11.66,True,15.35,90.07,3.7,1.66,0.0,4.52,0.06
95,10782,IssuanceAndCancellation,2010-07-06,82280167.0,82846846.0,0.0,3.962264150943394,2023-06-19T00:00:00,1188207901718.0,0.0,14441.0,0.993988,9.84,True,41.03,98.25,0.0,0.67,1.06,0.02,0.0
96,10764,IssuanceAndCancellation,2010-03-15,662398.0,666808.0,0.0,3.7735849056603747,2023-06-19T00:00:00,2730913863177.0,0.0,4122766.0,1.097987,6.649,True,30.99,93.18,3.56,2.65,0.0,0.61,0.065
97,11327,Negotiable,2015-08-22,143648.0,144540.0,0.0,3.584905660377359,2023-06-19T00:00:00,10767894641009.0,0.0,74960000.0,0.898908,11.64,True,22.82,88.37,8.28,1.26,0.0,1.95,0.13
98,10719,IssuanceAndCancellation,2009-07-18,423036017.0,425905325.0,6.0,3.3962264150943398,2023-06-19T00:00:00,3022169311500.0,0.0,7144.0,1.155515,5.4,True,39.03,96.27,0.0,2.93,0.8,0.0,0.0
